model,type
12bf1665-201b-4f8e-96f4-0ab4a6824294,Cube
2905bcb9-ceb0-426d-92ad-8a6ecef78003,Cone
cc6868dd-3dc3-465f-8f5e-e831dbc131c0,Torus.1023
32839f09-3501-49ec-9ae6-779cb62a4d15,Sphere
8e6d7301-2c17-49c0-82ed-1379a635e610,Cone
8dec62b2-837a-4018-a509-f85d7f89b440,Torus.1024
eb40d915-8ade-455a-982b-938d7cb2614b,Cube
165a2332-7c18-4432-85f0-3ed619334a45,Sphere
ab0bc721-fc5e-40f3-b3c8-072d7b50321b,Sphere
6ed172af-0ba1-42a5-86c4-3b6a1d8d1b22,Cone
c0caef40-9b53-4123-a980-ba7ecb96ecdc,Cone
7ebeed34-856f-4987-92ef-a0852b5bbf04,Sphere
89a02be0-c5ad-47d7-90fe-672f3c3b30a0,Torus.1025
fcdf6064-2ea4-4cfe-ac90-4de4c6012f14,Torus.1026
3925dae6-7c51-4757-8acd-9ff4864d8f45,Cylinder
9d728a9b-a22c-4f11-876b-d03e7545a765,Cube
ec3d1191-0215-49dc-8df8-2753873a4da0,Cylinder
4c58287a-6557-4624-9aec-58bbf62980ae,Torus.1027
8bb644bf-8d84-419c-9d04-d0c8db61ba27,Cube
5dc174ae-4551-411f-9d57-6476e67b529d,Sphere
16686405-869e-406c-be4d-f7bb9b768e88,Sphere
bf4d202c-159f-4070-88d0-dbc3fbc1e356,Torus.1028
3ea7ce55-33fa-4835-b234-aa21df74e6d9,Cube
32e34a32-f67a-4bb2-a009-da27304c3e7d,Torus.1029
86e54de4-1390-4d11-9662-f3e8680f3d47,Cylinder
00b0bbe5-4e46-4b26-962d-496a7b459c63,Cube
24ea5e21-8b64-4115-b19c-2f9d53207b24,Cone
f50acb97-55e1-47ad-bb3f-69e955980792,Cube
f7b66127-4aa1-490e-bb6b-50b6b8eb4ad7,Cylinder
d1171280-3477-4dee-8cd9-5622c088822b,Torus.1030
5ef69720-b24d-40ea-b368-1e2b0f9399e9,Cone
18d8910e-f50f-4d44-aa86-2420ceb26d0f,Cone
47bfda82-977e-4620-8206-10351e45f034,Sphere
378d7e2a-c959-4b20-9e7c-2db35d295114,Cone
7b85bbf0-21b8-4c86-adff-2f5de6b9a48a,Sphere
049d6258-a97f-4cd7-8e84-385ed890fee7,Cylinder
700b32ac-4cd2-42da-ac1a-d6619cf64e33,Cylinder
bebef1b4-0b4b-4340-9fc0-7266f8c8f5ac,Cone
b4d97666-39e4-4052-8aed-d571da12742a,Sphere
3ed17cbd-c498-4122-bb7a-b28ae9bea2fd,Cube
2bdb6d34-fced-4dbb-8ab6-749d33e747d4,Cube
33aee2aa-c956-47f2-ab73-40d66215f795,Sphere
e3befba8-0226-4ab9-891d-356c84e851e5,Cylinder
3bbd82b9-32cd-4469-b111-eab01651b26a,Cone
aaef0825-d4fe-49b9-82f7-6b05e0a681c9,Sphere
ee315144-da36-4417-a36f-c3db990e65c5,Cone
cbf13a5e-d826-4865-bbe9-ea8ee6f36723,Cylinder
0a688594-34ac-444e-bf6c-0b2365e41fa4,Torus.1031
8fde54f3-00a3-4da2-93c1-f3019b83e376,Cube
231ed49b-c04f-4360-8503-3b07744c9f74,Cube
66ec3249-97d1-42d5-8f24-3858e165f45d,Sphere
c8c644cb-4b02-45a4-87a1-8a2c0bb092be,Cylinder
9ace3905-4758-44a9-adc3-792c1dece300,Cone
a4aa7936-4c4e-4a56-bcaa-242ec4c876c8,Cube
cd1e9d68-e4e1-4ba0-a9b0-582fd486652a,Torus.1032
b7448084-7207-4ea4-a08f-d419226a8f61,Cylinder
210d4696-de3e-428c-937f-dd0587f8cdd2,Sphere
53751949-d61d-4310-9183-e3bbff7aeac3,Sphere
31b659db-e53a-4a9d-beaa-17993254b0fd,Sphere
330c03d3-94ca-4cc7-b6f2-92fa8dea5ee3,Cylinder
448f0e5d-6d10-410a-88cb-326d2966c62c,Cube
2fc13d42-9834-4f19-88dd-5f239b0bf669,Sphere
484d42f5-c442-4369-b12d-169d04ff479f,Cylinder
cd4ef983-f031-4643-97bf-613fc883526c,Cone
6ab6e6e5-49ad-4c76-a55e-4bce324a5f8a,Sphere
be31981a-592b-4591-a776-00132b3e0b25,Cylinder
78d1fa10-3bd8-44f0-b81a-08795068ea95,Sphere
84b6bc17-6483-4bf8-b37f-e3fa82c101c3,Torus.1033
6c833def-ee38-46d3-bb54-fd9102f32cd6,Cone
8497189b-557d-48db-997a-7ccd625e2ff5,Sphere
3e3f6117-91b2-4977-92c2-be98a7cc6c0d,Cube
f1db35e6-910f-4a87-ae0a-b47205d87e6d,Sphere
b72cd856-d93e-4852-a866-fcd2ac041c90,Cube
e2d55f6d-0463-4217-bc5d-3f72c340bfed,Cylinder
8cfd298b-061d-495a-a8c4-cebf3fb755e0,Cone
49572faa-2252-4f60-81d5-1d8bb7843de3,Cone
84f21e7f-e747-45fe-a51d-361b7791ca65,Cube
8ad0e8ff-563a-4af5-8c4d-af8c6eba9170,Cube
462358b1-da19-499c-88d0-42e0e613548b,Cone
5a3b08ed-5b47-4792-bc84-4deca296d42b,Cylinder
b87a1669-11c6-415d-9347-85ea5e2947f6,Torus.1034
c72e64a1-9718-4298-96a2-dbb91d6b7c95,Cone
8128a3fc-b0d2-4a05-9257-98f92f3a5945,Torus.1035
7cef00f3-1577-4a7e-8db9-53ffcdbe6166,Torus.1036
2b4a86b4-3f50-4a92-9bf6-6d0cb647ac6a,Cylinder
9b62bcd9-7877-492b-b3b3-53390e32f082,Cone
47181062-d561-42d8-88ee-7714aef5f187,Cone
6af834c3-25a3-4ab5-861a-d2ffeb585955,Cone
5e680521-cd02-4325-a5bb-295027f69a51,Cone
75fba585-511a-4dbf-ab35-d2d00e0aac81,Cone
18dcb87c-7ba2-4815-9df0-36987d6cae28,Torus.1037
f2428188-c773-45f5-a79a-feb6c8c52c20,Cube
7e5bc069-38d9-4d4a-a028-e4ba4c8baec8,Cube
f1d76a0a-42d6-4243-8d13-2949c3d0d68c,Cone
8391d06d-6063-4cf1-974e-c515d6e4e7ac,Torus.1038
8549b459-631f-4e70-9a40-b8b0cdb84daa,Sphere
2c19b870-192a-42ea-b720-84e4cd46e87b,Cylinder
7dc69a81-20d9-40af-a764-08fb412790b9,Torus.1039
b56f6b20-ac47-4823-80bf-9aa122fe41df,Torus.1040
2e5668b5-58a0-424e-bcb0-bc51fb3938c6,Sphere
3d79602b-c863-470c-8060-b3f9353cf856,Torus.1041
40457630-6a94-42ac-a1d6-5f612ab43c29,Cone
0c74fc7a-9aa8-425d-b93f-230df195daca,Cylinder
e815e817-d45d-4090-bb7c-da42f88e3c36,Cylinder
e48c6fb3-0f4c-4854-934d-88a377eba107,Cube
d75e0891-329b-44c0-9893-100c4dd78d37,Cone
506fbfbd-d223-4962-b4b5-7026ce29f195,Cube
bfe9af76-fb38-4be4-ae5d-79c1722ee99a,Cylinder
12e5b3b4-b728-4e79-b325-498a34bf04e2,Torus.1042
50f07db8-2eff-42be-ab8f-97bbd38178b2,Cube
1e2e264d-c87d-47c0-8159-c6c4fcc28539,Cone
9216a53b-5015-4866-8dac-483032c90996,Torus.1043
55d75d50-46a0-4bae-be5d-17b8851edb9b,Cube
3f028b7f-2b98-4714-945c-70b053bcb084,Cube
2fe606e9-473f-49bc-8336-568e7b87c2c2,Torus.1044
c97dbf78-4756-41d3-8dd7-da1a38a96427,Sphere
cccb5983-a41b-4cd2-b83d-7ae6c5c817ca,Cone
b78f93a5-5728-4b69-9b4c-d950911fc638,Torus.1045
9b7a0102-3fc8-4850-aa55-1f9e1a059d68,Torus.1046
da2fa429-2f73-43b3-837b-ffbcea8db0d3,Cylinder
f5ec93d8-0fd4-4df6-b271-1ea44a8b58fd,Cylinder
1c16d9a6-0990-4354-9e6c-8f25fc396a47,Cube
c4fcd1ca-df6a-4591-b924-39a85dad082c,Cone
b2371fd7-aa88-4290-9f4e-1c2381139234,Sphere
1094c53d-79a8-4be4-a515-3222729ae698,Cube
80889e33-24b4-4103-a763-b582ee6777b0,Cube
270ae798-73e3-43b0-8363-eb0982c64ef0,Torus.1047
9915e905-b8a8-476f-862f-27842e25066e,Torus.1048
7fd587ac-4027-4eec-bf15-703e591ef987,Torus.1049
119e211d-04be-4caf-8fe9-b00aac5a64d4,Cylinder
428699a7-0736-4b96-9bc8-cd6c63d209ea,Torus.1050
6ff804cb-a142-4ae2-9fc1-69c8daabe427,Sphere
c3faffe9-b511-459f-bb3f-4a0a48ec7e81,Sphere
117fa5e3-5755-452b-a96d-c5adb63f595c,Sphere
b984e046-4825-4875-bf1f-c7bdac42c9c8,Torus.1051
0d596c57-46f6-42c3-9b00-5c82c75893b4,Cube
fe398dcf-d8e4-489d-a46f-4535f45e46d6,Cylinder
b5eb65e7-88ea-4a13-a85a-3823616910df,Cube
98fb41e3-798b-46d1-b6b7-d6ba4b17e34e,Cube
05db5e76-81e5-43cb-a2c9-1b5f8bb4b70a,Cone
7923109f-4345-4db2-8303-56001781a7ca,Torus.1052
1e032368-40d2-405b-90e8-123be7a7556f,Torus.1053
e95cc200-fe62-4320-b747-65823a9e872e,Torus.1054
36b69bda-33f7-4511-9f9d-f494ac4fc978,Cone
f2b979ff-186c-4ffc-8d02-aa3667754b06,Cone
6c76a4ab-3c8f-4e31-ac86-a5b6fd3da23f,Torus.1055
46d7b395-c972-4dc8-b7a0-a5b7cad18d3f,Cylinder
d510397d-95e3-4fde-90a1-4461b5b05364,Cone
a54f52ce-a19d-4c0d-81cc-ab0781543ee4,Sphere
aa5ee310-101a-40e9-987d-17666caea0e0,Cone
73f94f02-ca3b-4221-a369-9dec758a33ab,Sphere
3094dba0-2aea-4ab1-b0ca-11423f327651,Torus.1056
fa24681a-b202-4e75-9883-7f468827c504,Cylinder
7bdea82a-a95c-4a61-b9d9-95250990a076,Cylinder
acfdd378-6ab7-4913-94a5-8dc59469d9b0,Cylinder
dea5c923-d80e-4bf2-8951-ea220004393f,Sphere
7a834353-4b5b-49a0-a38c-6194cb760b5c,Cube
2789a3b8-fce2-4dee-916c-9ecfcae913f3,Cylinder
2f0f6fdf-7e5e-42e4-bb8f-bab4e729c248,Torus.1057
e21eb9ec-8e9f-4817-93e0-509cfac2664c,Cube
5664b30e-5b2b-47b1-8b86-864bbdf661f6,Cone
7beb8756-6e1e-4111-8af6-3c7ca77f7e35,Torus.1058
704ca7f2-5384-4bd1-be10-888bb5edf970,Torus.1059
dade9cf4-74cb-4c77-984d-555bbee495d5,Cube
d3727e0e-3453-4058-944f-2c3deac62280,Cube
15de905a-d9c0-4ad4-b72d-2d41d19b44e2,Torus.1060
af1bc2ba-ef37-49ba-9fd6-c18dc883536c,Cylinder
1c345b16-d820-4b3d-b68b-98b6d6a314c0,Torus.1061
b53ad5a8-d0e8-4889-9dd7-3dee6aeef14d,Cone
1d045bd8-c168-4d7c-a0f4-999a8f029c35,Cone
f69124fb-d257-4f6c-8732-e417e7150626,Torus.1062
1f34dbf7-ff23-4f05-89e2-57f62261237e,Cylinder
5ffd9411-017e-4a28-acb5-81ddc1a0610d,Sphere
77db44b7-8ade-4bc4-a04d-c757dd5eecc9,Cylinder
06560c43-65d3-4c05-852d-f6d762568a87,Cube
7b5e2f96-79fe-401d-980f-2000e61360cb,Cylinder
bde7fc78-a036-4876-b2b9-6ad5e9eb8e06,Torus.1063
b7de15a7-a141-484c-9f88-33ccd60c3269,Cylinder
27383142-e6c4-4ee0-86cc-42a678d5815d,Cube
c60f0695-a293-4f6c-ac95-a9ce579b49e3,Cylinder
b94f9d65-5558-4028-848d-43b760aa6491,Torus.1064
5b14be10-88a9-40c1-ac4f-72389938eed1,Cone
5e60bba2-47b2-4031-8911-cc2a5db1d6f3,Cylinder
6d24ed6b-e175-4c8a-8817-2f61ac41aa40,Cylinder
17ee98c0-e47e-4362-b0d2-15bff05a13b2,Cube
0dc15bb2-df8b-4429-828d-e13f79f3feb3,Cylinder
ae9c5813-59e4-49ad-8e9e-2bb321f4cbef,Torus.1065
b3fe7261-df11-47ec-82fd-ed0d986c9305,Cylinder
45229285-948b-4f2a-ae4e-b75ddb3ecfcd,Cone
d31823dd-9947-4795-a311-b76d23a38f75,Cylinder
73234150-e52f-4535-89ff-a910b360855b,Cone
5c16d319-de01-4dca-828b-efc34bda3c92,Cone
dc340f5f-a4d3-471c-b77a-d4cd2a24285e,Cone
96ef7907-0499-4cf1-917e-3e12bfc4384c,Cylinder
61a5e5c2-67aa-4f79-8da2-a535f2c4cc4a,Torus.1066
e4e9582f-ab6c-41ae-8306-f90498fc10a9,Cylinder
56adfe3d-da53-4de8-b402-802e47a243e9,Sphere
0317fefd-ae68-40df-9b97-f6cd92e69335,Torus.1067
6c9da4e0-a6f5-4a1c-84f0-a3a5748667da,Sphere
7abf9956-9ba5-4de0-8fa5-f9d476782446,Cube
09a94bd5-1bdd-4521-8a11-61cdc98e5984,Torus.1068
8b26871b-f363-4622-a65c-15d36f9515c3,Cylinder
7e004cd4-f122-4c66-ba0e-bc9d6be286e3,Torus.1069
469d55a0-44d0-4814-8596-ccec96f33e9e,Cube
712d7ad2-519f-4b23-a873-35e5a886a53e,Cone
0b512cef-c001-4d20-bb0f-66f89cfb3c01,Cone
9ac48c41-fe76-4d56-a93f-5e3ad25dd49f,Cylinder
89dd3518-6b32-440f-866e-ff39fc5e53b3,Cylinder
28a258c9-57be-4e00-bdfa-9b014b0b64ca,Cylinder
da5aac12-98f7-49ca-9b15-f9ea41e95268,Sphere
cfb84da4-04bb-4371-80a3-cc949ac6ec23,Torus.1070
375161be-9638-4b11-b342-37ce2b30d8d6,Cube
9c25764f-44bb-46fa-889a-ddf91d599251,Torus.1071
f8d2541b-0119-447c-8749-a32232d31d61,Cone
4b88332d-8988-4a75-aa89-bf667578cda8,Cone
3adf8e87-86ef-4e84-91cf-7d21cad3ebc9,Cylinder
259a9a47-db62-4b13-af73-501634454df6,Torus.1072
8c808729-b5ee-49de-a815-aa11c9353c12,Torus.1073
26fe4579-674d-42cf-9bb3-61ee63ee84b0,Torus.1074
871af713-2605-4ee4-a0d5-5e4351004669,Torus.1075
ab5969e6-e031-4be6-853c-d6bd8e98d8d4,Cone
8a507ad9-ad3c-462a-ac16-c7bab317c5f1,Torus.1076
2de478ca-0eae-44f6-9d75-2cb70320ff7f,Cone
ea832a25-a633-4cc8-a2e3-4176dd67904b,Cylinder
47fae504-42e9-47c2-88a8-68cec1ba2c0e,Sphere
9a202c0d-a6b4-48d7-ba5c-301e80d3ee61,Cube
8669b9d8-6f08-4319-a7f6-4fe6726ac179,Torus.1077
42ea31e4-6794-4bc4-aba9-f46557f41b7b,Cube
e76acdff-d73a-489f-a586-159daccd61f7,Torus.1078
cc05412d-9be4-4503-aed6-2b4d1b7fbcb2,Cone
2b08105f-1918-4ddb-9f82-ea2e55a9a75f,Sphere
c158690d-fea0-4830-8220-e9e2a6ae168b,Torus.1079
d42de58d-7efc-429b-9ccf-112e1f809e7f,Sphere
06c3c898-ce23-4da9-a897-3c6d26ca2162,Torus.1080
035038bc-768e-431a-97ba-34f84b6451c3,Cone
afd87d3b-746c-4871-988b-da35ae8eb145,Cube
06b4d29f-5d0f-481a-8345-8d32cae07689,Cone
9dc6763b-8c07-401e-b8a3-2e3afc017b32,Cone
8475c5b5-6745-4df3-a072-596786a82b52,Cone
0b9785f9-4e21-4342-9f8a-e7ec5082d42f,Cube
8e6aa12e-fc6c-41ef-bd89-6c3f63f5d8f1,Cube
052655aa-580e-4209-a300-f4b9bf574f03,Cylinder
227f63de-771f-4754-ba5b-8bcfdbfafde1,Sphere
29f366cb-f912-4446-92fa-19b5142974cb,Cube
c89979cc-df9e-4d47-91e6-e2d1ca435cc8,Sphere
28a9fd23-3eb2-4292-8a86-0df967dfb71d,Torus.1081
251465f8-4951-42e2-b54f-da30bf8138b6,Torus.1082
9de00ea7-a681-4d92-8ecc-19ba32b0191c,Cylinder
8d74a1ae-2ec4-4f57-8344-9a2048d24810,Cylinder
30ebe481-3508-4076-a89f-d8d4e907b7ee,Torus.1083
9aae207d-a58c-4e7f-bc91-d288c223f154,Torus.1084
9939fd37-7689-44fc-869a-e0d60433b357,Cylinder
b2bcb548-fcd1-4fba-a4aa-d8972c83dc27,Cylinder
5e93fa4e-10b3-427a-944c-26f41fc096e4,Cone
357fd7a3-3b9e-4a33-814e-b3e19c88c963,Cube
8408de96-f4dd-4076-b6f6-c81172dd2214,Cone
1982c26b-c14e-4ebb-b358-064e5beb04d8,Sphere
40edc889-f814-41a4-b089-f2104d43a94e,Cone
4d6e5c33-8d36-4c92-bc95-eae544f47964,Sphere
55f83655-6940-4dfe-adc8-5eade865b4b1,Cone
00762d47-1195-4085-913f-ad5dfee1786e,Sphere
ee4154aa-baa1-4a5b-8d65-d7f15bb61e30,Sphere
f73ffcf4-ac12-48b4-9f9f-5ff5c8e57479,Torus.1085
24f4fe90-83be-4c5d-904a-a889490d1c50,Sphere
3edbbd5b-80da-4b23-b73e-4e56edd2d71e,Cube
17809679-970a-48ee-b03e-5cf9fe006275,Cylinder
a00d9cd5-d316-422b-b57c-4d7686be9adb,Torus.1086
1f474f56-2953-4db3-9e88-604b4a805a0e,Cylinder
17d87b48-6910-48b9-87b4-3fb994e7abb1,Cube
62068853-7ae3-40f3-b880-d37a513b17e4,Cone
ec896333-f1a8-4dc4-8735-e6b778a153f2,Torus.1087
3949b478-38c1-47af-8e11-955368d797bb,Sphere
ba64e16a-6046-4ae2-a45e-163096d3f4e9,Sphere
17256cea-bcb6-40ce-8c79-ce7fa671ed3b,Sphere
b1633bf9-2a60-485c-9d19-5b18fd6d250d,Torus.1088
f7aff9cf-dd2d-4108-8ed3-302ce2063777,Cylinder
1a981d00-9cae-4d61-96bb-a6c609b71647,Torus.1089
5a780364-9352-41ae-9597-ce3336a52b9e,Cone
0a08f252-dca3-482f-803f-c616421ef48a,Cylinder
8335d2cf-b68b-4c81-be75-d14644b81b15,Cube
e2ed2c7c-9f23-4192-a6f3-2fc0bf8fc662,Cube
930fb9a3-3c38-451f-919c-b20424d951f5,Cube
47795704-e3aa-4042-a44b-392bf644ae8a,Sphere
dbdd5e7b-40d0-4df1-a90e-4d16b1d5abfc,Torus.1090
ac985fb3-42cb-443f-9a78-dbe9d3777d5d,Cube
7c8c5aa4-c23d-4ffe-ba83-751e50470fd2,Cylinder
97a3873b-db0c-4872-b97c-7d992acf3d1f,Cube
3640be41-b8a3-445e-9e07-12d28c43a999,Torus.1091
361af673-6a7a-4579-ace3-ffe096ef46f9,Cylinder
83c30a5b-11bb-4a87-a427-352c87379d5a,Torus.1092
9e6aa228-44cf-4a10-8f7e-34158d6d8a68,Cylinder
c73c556f-9396-40f9-aadc-06e2a579dd39,Cylinder
c4369bf1-5b1e-440f-8d03-9fa341a4fd85,Sphere
8505efbf-b671-4ec7-bb4c-c8d4a0fbd0ac,Sphere
6ab865b4-a1cd-4d14-9c2c-79a5e653c306,Cube
d2cd323e-7c19-4f50-a6b5-0b39f85a8b8f,Sphere
728a4877-19b3-40cb-850f-6721f939e1b6,Cube
a4601ba7-8518-4363-9fae-932e029d1d27,Torus.1093
5a7bf797-63a8-4026-90dd-1836a8fb7638,Cube
ec12febf-c753-4911-8b63-ec40fb324dd2,Torus.1094
6957641b-1a1b-414f-95a6-200df8bfd159,Cone
89726136-03d6-4de6-aa7a-7a4719319dc7,Cone
b04f69b4-2b44-4e07-8061-ebe196075eca,Torus.1095
7224a276-fe63-4ede-8656-47849826c0bf,Cone
be68a368-3e52-49f9-9c0a-b45741584667,Cube
4fa80a92-584c-4b4d-80bf-e2b481b66a1b,Sphere
d2ab2e74-0bb5-48f5-b2d8-ad06ae264a39,Torus.1096
9f3a5b84-37ba-43f4-a4cd-a584b8aacb0c,Sphere
1ce2befe-5ab5-416e-bd88-f2717df181db,Cone
4d9d1563-4e03-4fb3-b779-2984d7ff4e0d,Cylinder
ffddf733-d541-4dfa-b999-113ca42e1e1b,Cylinder
d0c73bd2-f8f1-476e-bf6e-efed3a09cf23,Cone
c6d7a183-ec2b-4a51-b44a-f94830650b45,Cone
0385b404-bbe1-451e-99f2-2abb4435c052,Cone
f45cd58c-c3b2-44e0-b5b8-5295fa6b31be,Cylinder
c78716cc-b031-4da8-b8a5-fa90fc4109d3,Cylinder
32c8e62d-7cff-441c-bcb3-299c399a965f,Sphere
645cdd05-7b40-4944-8d03-ff5c1a96830a,Cone
62926349-64ce-4e45-b294-4eb0263130f4,Torus.1097
73862c14-8252-45e3-87b5-9069d87c00ff,Cube
80dd94a4-3390-48b9-b02f-17255fec19b7,Sphere
f2c89095-7b0b-47fd-a81d-734423607cb2,Cylinder
a1034d08-8df8-4804-a4a8-b29f9f4cdc73,Cone
cdf7707b-9c84-4578-939e-efb674e5898a,Torus.1098
85b712f9-c2c0-4bd8-b613-95a13f979274,Cone
0310d9d7-b175-4901-8a2c-0f4b2adc6ba6,Cone
3992bb1c-c0e3-49ac-89c8-a6a9a93c7664,Cylinder
3766f8c2-24d5-4a41-89d5-b243d5c1b843,Cube
b0d45626-7c06-43f0-adbc-8407e6c39a99,Sphere
8a1ec642-7153-48f3-b127-b6d7d4f2d388,Sphere
faf1f7f8-b764-471f-83a1-10797c5475d2,Sphere
f247df10-6052-4f0a-b1d2-1184c202879e,Torus.1099
c239c553-28ce-484c-ab3c-e4d8e45a3006,Cone
db3a6094-14ac-4148-b32b-81ad7da066cd,Sphere
f9e0cdaf-c16b-434f-be50-da43e5220f2c,Sphere
df31ac67-74ee-4777-9f1f-1b4ebec5a376,Cone
5bef5396-5ccd-46e3-bd72-130e8e541321,Sphere
9f2b2eff-2e0c-4774-b97d-909bf0196662,Cone
def38998-0e76-49c8-b36d-6a183e00f32f,Cone
22bdf2d2-ea2a-40bc-87f5-a66b33777104,Cylinder
24856a38-5d69-4a96-9376-581f23eccb17,Cone
47103191-7d0e-480f-8718-de868c1cf0c1,Cone
9b390188-8f29-42bd-b328-1e06364053c2,Cone
7986b64b-e342-4ffc-9dc4-9b330524c89b,Cone
5dac4c04-7174-4bac-97b7-1dc62d569e9a,Cone
404dd0e6-d967-4c93-b30c-02a8245e6c23,Torus.1100
57867da8-1cb6-4c45-8a3c-23c9575575fc,Cone
1844b15f-d47e-43bc-bd28-73d86bc27a3d,Sphere
eb15ce97-10bb-4731-9dd4-a1f60d41b99d,Sphere
05fc1d24-e11a-4827-b03a-ba9d047e5a67,Cube
863d4479-d513-4e5d-b457-5df91b1491ed,Cylinder
c6a7f13e-1415-4f6e-a9aa-bd7844e5c2a5,Cone
0f3dafbd-a678-47bd-8bd1-f79668b5523d,Cylinder
2b12fd4a-2548-4ca1-9822-70e4dcfec948,Cylinder
c6288e6d-48cd-4c4b-ba76-3fb645480412,Torus.1101
0cb90d58-e958-4c47-8a61-845a7876db7e,Cylinder
40cc5aea-59bc-4976-b67e-13a114c74314,Torus.1102
f5f0d5a3-2fe8-46b8-a3aa-da5610fcff08,Torus.1103
2ab70873-df99-4623-974d-ffb001bac7e1,Torus.1104
75f18f2c-4e42-48c0-9d29-b9c54db113cd,Cone
5ca7e6f9-1457-4c59-a557-e02d0fce8bad,Cone
97e90d90-f489-4b4d-91f8-f85ae6025b73,Torus.1105
9fccc99b-00e5-47db-85c2-c74f51e8f181,Sphere
47712703-3cb1-4130-94f7-041ab3eea395,Cube
00f6bb3a-979c-4212-9cef-cd1f851786d9,Cone
9c17cbaa-e141-40a9-9cba-2184458df8a3,Torus.1106
c5b3b5f1-dccf-409a-8abd-7cc30a5657d0,Cube
3a8cf792-018a-4a01-9125-ee74634fd71a,Torus.1107
26aa7f13-3202-42aa-9d2e-6994f863896b,Sphere
0472ad34-e348-46a5-a706-1a7fa21d30b5,Cone
f1349de2-14fb-411f-b6ce-74ad4bf9a991,Sphere
fcebb783-a120-4c9c-95ab-d8f6e3cd6600,Sphere
4f971637-e963-4ede-8bf9-c4fb9ed6313f,Cube
3aeeabae-5c0b-45cc-9637-9cf2877bdb6e,Cone
c446c68e-545d-43b1-b91d-a83a41a3d921,Cone
1e72fc0e-2cc8-4829-b565-1177c56c99bb,Sphere
edeefdbf-671e-41b9-b559-f1b84edc2232,Torus.1108
79959797-526e-4e80-acaa-0517e89b7449,Torus.1109
3a224623-d93a-4e00-9225-f23591edd370,Cube
dd38a728-3a18-4a19-8c41-fcbd72f4a740,Sphere
032d5577-5b9e-4cb9-805b-5fc951e254c8,Cone
779381cb-6adf-4b51-924d-bfb0f9827978,Cone
b9ca60a8-ac27-4473-b632-1c09d3d8c26a,Torus.1110
a84d5746-36c5-49d3-88bd-844bcafa3419,Cone
f25922d1-7f04-42bb-aa9c-a3b9072ed31a,Torus.1111
19c27722-8c46-4104-8b50-7b26675c7ece,Sphere
b277b0fc-36e3-422e-857d-f8eb9379c001,Sphere
f31d51d8-8bce-46c8-b9ea-11c643b2cb57,Cylinder
60c4ea75-49bf-4c41-9410-3f02f911485e,Sphere
5fab02fb-2757-48eb-b7bd-ee9ee1e75196,Cube
eb784deb-97df-4700-a3ed-b516e302f8ca,Cone
2c32b14b-af34-4940-ad1c-d81f48ecda8e,Sphere
0a395258-d8b8-471d-ae3c-efbf286c7f47,Cube
b5f9d93d-c1d0-4f5b-9308-3f94dcde207a,Cylinder
58c427b0-681c-48ef-8158-eb2f20bcbc68,Sphere
468c70cd-cece-4f4f-a87e-3d1bd301dad7,Sphere
2f47b9c1-fbd2-4259-9977-0c84a2792267,Cylinder
513ea50c-cfdf-46c4-b813-07d943ca712c,Cylinder
70a6f218-3044-4165-96a2-3e85f6138bf4,Cylinder
ceabdf65-8e77-432c-ab6e-4229a5e66cd0,Sphere
ddb8ee08-fa24-43a4-9167-be584e295225,Cone
5c0f8739-60d6-4925-ad5d-ee4eac668fe3,Cube
5336113d-8d9e-4d0e-b2bb-b4218985d713,Cone
9d7d4c98-7bab-4913-93ab-4a62bfca51a9,Cylinder
1653851e-733d-45ba-98b2-8292357c8ca8,Torus.1112
ae0bb422-1b40-4dd3-8d18-6f4fa913df28,Torus.1113
831fac78-6c78-450a-8d85-7b372e41e7ae,Torus.1114
d1ea7fa8-5205-4111-8168-9dc6472bcbfb,Torus.1115
c2f45c79-e369-49c5-b8cc-3df0c66d9e9d,Cylinder
3143f6fd-fc4d-4032-9e85-aa548784b36f,Sphere
9331f289-4e85-4c24-a268-3df7e115d94e,Cone
8496aa27-9e2b-47fb-98f2-8885473e3e2b,Cone
7df0b542-0a6a-4ceb-aa6e-8c3dfb451b42,Cube
cee83313-ee84-4a6f-96dd-a0411b85c230,Cube
3330172e-afc2-4efc-9685-f953a85edcd9,Cube
d8372158-460e-4528-96c3-eb4c6ad4f1f4,Torus.1116
8fcecd26-f121-4064-ba93-23770e1236c2,Torus.1117
ec4695b8-f5a0-4f77-bc2e-3b6f769a3031,Sphere
9de898fb-1b38-42a1-a2b8-0be38e9e8b55,Cylinder
ecb3909f-99de-43ec-aeef-2580218faa4f,Cylinder
6cc2dc83-2fdf-4ae2-bf34-8d529a2c431e,Cube
aa1a7e00-1596-4942-a6a8-e8dc97f43c77,Sphere
21f12aac-d0c8-458d-853f-de4b9c8a8217,Cube
50e0d176-89e5-43dd-9643-7a523eb70c25,Cylinder
d0deea10-f4c3-48be-9ec2-292ef0c5ed8f,Sphere
3d007ee0-01c3-4737-8186-6f20ff6f0f56,Cone
3154a37d-e3f2-4c68-904f-77bf2cf15a69,Cube
270c1004-13ad-4e9e-a631-bcf68fb8abec,Sphere
97e73ce6-d9b8-4384-a71f-55dd4e3e2d27,Torus.1118
69854149-6137-4de2-bee1-2aa57a30e013,Torus.1119
3ccdeae3-4719-4961-8103-6bef033449a4,Cube
dc2d71c1-afa6-4b97-8b51-58bda5ebb830,Cone
b79cec1b-1a54-47fa-b04a-a40c83e329be,Cube
